native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
yaralılardan,casualties,Incident with casualties reported,6,Crime - Non-Active,188297,Shipping,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralıların,casualties,Incident with casualties reported,6,Crime - Non-Active,188297,AAEntity,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yara,injure,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralandı,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Organization,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralanan,injured,Incident with casualties reported,6,Crime - Non-Active,188297,DiplomaticFacilities,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
yaralandığını,injured,Incident with casualties reported,6,Crime - Non-Active,188297,Pipeline,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayet,murder,Incident with casualties reported,6,Crime - Non-Active,188297,CompanyKeyword,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayeti,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayete,murder,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinister,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayette,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Organization,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayetten,murder,Incident with casualties reported,6,Crime - Non-Active,188297,Exec,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
cinayetin,murder,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinister,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürüldü,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Wells,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürülen,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürüldüler,murdered,Incident with casualties reported,6,Crime - Non-Active,188297,ForeignMinistry,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürmek,kill,Incident with casualties reported,6,Crime - Non-Active,188297,Legislator,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürüldü,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Keyphrase,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
öldürüldüler,killed,Incident with casualties reported,6,Crime - Non-Active,188297,Consulates,Incident with casualties reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d5478d4ac02869050574031e2936edb7,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d5478d4ac02869050574031e2936edb7
kurban,victim,Incident involving victims reported,6,Crime - Non-Active,188297,Keyphrase,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbana,victim,Incident involving victims reported,6,Crime - Non-Active,188297,Media,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbanı,victim,Incident involving victims reported,6,Crime - Non-Active,188297,News,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbandan,victim,Incident involving victims reported,6,Crime - Non-Active,188297,Refinery,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbanın,victim,Incident involving victims reported,6,Crime - Non-Active,188297,LegislativeCommittee,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbanlar,victims,Incident involving victims reported,6,Crime - Non-Active,188297,Shipping,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbanlara,victims,Incident involving victims reported,6,Crime - Non-Active,188297,FTO,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
kurbanları,victims,Incident involving victims reported,6,Crime - Non-Active,188297,space,Incident involving victims reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,d2af6c16dbc69b38736aa65f1e3ce725,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__d2af6c16dbc69b38736aa65f1e3ce725
ateş ediliyor,shooting,Stabbing incident reported,4,Crime - Non-Active,188297,Organization,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ateş edildi,shooting,Stabbing incident reported,4,Crime - Non-Active,188297,ForeignMinister,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
adeş ediyorlar,shooting,Stabbing incident reported,4,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
ateş ettiler,shooting,Stabbing incident reported,4,Crime - Non-Active,188297,Legislator,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
vuruldu,shot,Stabbing incident reported,4,Crime - Non-Active,188297,IndustryTerm,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
vurulan,shot,Stabbing incident reported,4,Crime - Non-Active,188297,Keyphrase,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
saldırgan,shooter,Stabbing incident reported,4,Crime - Non-Active,188297,Consulates,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
saldırgana,shooter,Stabbing incident reported,4,Crime - Non-Active,188297,Person,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
saldırganı,shooter,Stabbing incident reported,4,Crime - Non-Active,188297,Diplomat,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
saldırgandan,shooter,Stabbing incident reported,4,Crime - Non-Active,188297,News,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
saldırganın,shooter,Stabbing incident reported,4,Crime - Non-Active,188297,Media,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaklı saldırı,stab,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinistry,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçakla saldırı,stab,Stabbing incident reported,5,Crime - Non-Active,188297,ForeignMinistry,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçakladı,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Person,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaklandı,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Exec,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaklanan,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,Keyphrase,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaklanarak,stabbed,Stabbing incident reported,5,Crime - Non-Active,188297,FTO,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaklama,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Refinery,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
bıçaklamalı,stabbing,Stabbing incident reported,5,Crime - Non-Active,188297,Wells,Stabbing incident reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,afbf08aaf2ba354759634ccdd6dce906,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__afbf08aaf2ba354759634ccdd6dce906
protesto,Protest,Protest reported,6,Public Disruption,188108,Keyphrase,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestoya,Protest,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestoyu,Protest,Protest reported,6,Public Disruption,188108,News,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestodan,Protest,Protest reported,6,Public Disruption,188108,Media,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestonun,Protest,Protest reported,6,Public Disruption,188108,Person,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
gösterici,Protester,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericiye,Protester,Protest reported,6,Public Disruption,188108,Pipeline,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericinin,Protester,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericiden,Protester,Protest reported,6,Public Disruption,188108,ForeignMinister,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestocu,Protester,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestocuya,Protester,Protest reported,6,Public Disruption,188108,Organization,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestocunun,Protester,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestocudan,Protester,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericiler,Protesters,Protest reported,6,Public Disruption,188108,Pipeline,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericilere,Protesters,Protest reported,6,Public Disruption,188108,ForeignMinistry,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericilerin,Protesters,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
göstericilerden,Protesters,Protest reported,6,Public Disruption,188108,Wells,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestocular,Protesters,Protest reported,6,Public Disruption,188108,IndustryTerm,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestoculara,Protesters,Protest reported,6,Public Disruption,188108,CompanyKeyword,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestocuların,Protesters,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protestoculardan,Protesters,Protest reported,6,Public Disruption,188108,Refinery,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
gösteri düzenleyen,Protesting,Protest reported,6,Public Disruption,188108,space,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
gösteri düzenlenen,Protesting,Protest reported,6,Public Disruption,188108,Legislator,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
protesto eden,Protesting,Protest reported,6,Public Disruption,188108,Consulates,Protest reported,,local_news_physical_safety_cyprus_caption_topic_threshold_mapping,4f4526d365b26f19da61352bd66c2e4a,local_news_physical_safety_cyprus_caption_topic_threshold_mapping__4f4526d365b26f19da61352bd66c2e4a
