native_language,english_term,caption_text,incident_tier,topic_tags,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
evakuuar,evacuated,Evacuation reported,8,Crime - No Active Threat,188297,Refinery,Evacuation reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,55bf90fe6159d2f100c5509dbf3493a6,local_news_physical_safety_albania_caption_topic_threshold_mapping__55bf90fe6159d2f100c5509dbf3493a6
shpërthyes,explosion,Explosion reported,3,Fires & Collapses,188118,IndustryTerm,Explosion reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_albania_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
eksploziv,explosive,Explosive reported,3,Fires & Collapses,188118,Refinery,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
eksploziv,explosive,Explosive reported,3,Fires & Collapses,188118,space,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
bombë,bomb,Explosive reported,3,Fires & Collapses,188118,space,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
bomba,bombs,Explosive reported,3,Fires & Collapses,188118,Wells,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
ied,ied,Explosive reported,3,Fires & Collapses,188118,Exec,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
detonate,detonate,Explosive reported,3,Fires & Collapses,188118,LegislativeCommittee,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
shpërthyer,detonated,Explosive reported,3,Fires & Collapses,188118,Person,Explosive reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,86b8a2b157ea09896b64d6dc6c645ddc,local_news_physical_safety_albania_caption_topic_threshold_mapping__86b8a2b157ea09896b64d6dc6c645ddc
shpërthej,blow up,Explosion reported,3,Fires & Collapses,188118,Diplomat,Explosion reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_albania_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
shpërtheu,blew up,Explosion reported,3,Fires & Collapses,188118,DiplomaticFacilities,Explosion reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,a8a1cefdf9d3308af1c79ec6957202de,local_news_physical_safety_albania_caption_topic_threshold_mapping__a8a1cefdf9d3308af1c79ec6957202de
zjarr,fire,Fire incident reported,12,Fires & Collapses,188118,LegislativeCommittee,Fire incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_albania_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
flakët,flames,Fire incident reported,12,Fires & Collapses,188118,Refinery,Fire incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_albania_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
tym,smoke,Fire incident reported,12,Fires & Collapses,188118,Shipping,Fire incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,51fb9ddbbad6ac21e237e683d0fe3933,local_news_physical_safety_albania_caption_topic_threshold_mapping__51fb9ddbbad6ac21e237e683d0fe3933
ramming,ramming,Ramming incident reported,3,Crime - Non-Active,188297,AAEntity,Ramming incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,63372b68a9e070efdad652851c9afabc,local_news_physical_safety_albania_caption_topic_threshold_mapping__63372b68a9e070efdad652851c9afabc
për të ram,to ram,Ramming incident reported,3,Crime - Non-Active,188297,FTO,Ramming incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,63372b68a9e070efdad652851c9afabc,local_news_physical_safety_albania_caption_topic_threshold_mapping__63372b68a9e070efdad652851c9afabc
sulm,attack,Attack reported,3,Crime - Non-Active,188297,Diplomat,Attack reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_albania_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
inavsion,invasion,Attack reported,3,Crime - Non-Active,188297,Keyphrase,Attack reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_albania_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
sulmuar,attacked,Attack reported,3,Crime - Non-Active,188297,News,Attack reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e105fb08828f1cf3ffbc3a6718b2d2d4,local_news_physical_safety_albania_caption_topic_threshold_mapping__e105fb08828f1cf3ffbc3a6718b2d2d4
peng,hostage,Hostage incident reported,3,Crime - Non-Active,188297,DiplomaticFacilities,Hostage incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_albania_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
peng,hostage,Hostage incident reported,3,Crime - Non-Active,188297,News,Hostage incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_albania_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
pengjet,hostages,Hostage incident reported,3,Crime - Non-Active,188297,Keyphrase,Hostage incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,93b5cfb0c18c9a51ad69d79b17a39f41,local_news_physical_safety_albania_caption_topic_threshold_mapping__93b5cfb0c18c9a51ad69d79b17a39f41
shpëtim,rescue,Rescue reported,11,Fires and Collapses,188118,Legislator,Rescue reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,4a7d831a40a3efa280a32e8874b22790,local_news_physical_safety_albania_caption_topic_threshold_mapping__4a7d831a40a3efa280a32e8874b22790
arrest,arrest,Police-involved matter reported,10,Crime - No Active Threat,188297,News,Police-involved matter reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_albania_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
arrestuar,arrested,Police-involved matter reported,10,Crime - No Active Threat,188297,Refinery,Police-involved matter reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,653b1b448f7fccbfac997a57a6345e08,local_news_physical_safety_albania_caption_topic_threshold_mapping__653b1b448f7fccbfac997a57a6345e08
qytetar amerikan,american citizen,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,LegislativeCommittee,Incident involving US national reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_albania_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
qytetarët amerikanë,american citizens,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Pipeline,Incident involving US national reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_albania_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
vullkan,volcano,Volcanic incident reported,2,Natural Disasters,188117,Shipping,Volcanic incident reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,52d9a2bf6e2c32e6a86f9aa3fcbb4a3f,local_news_physical_safety_albania_caption_topic_threshold_mapping__52d9a2bf6e2c32e6a86f9aa3fcbb4a3f
tërmet,earthquake,Earthquake reported,2,Natural Disasters,188117,FTO,Earthquake reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,ea14d8cedb554a9a4cf91fc768aae85e,local_news_physical_safety_albania_caption_topic_threshold_mapping__ea14d8cedb554a9a4cf91fc768aae85e
trafik,traffic,Crash reported,50,Roadways - Physical,188130,Shipping,Crash reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_albania_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
përplasje,crash,Crash reported,50,Roadways - Physical,188130,Exec,Crash reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_albania_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
u rrëzua,crashed,Crash reported,50,Roadways - Physical,188130,Keyphrase,Crash reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_albania_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
aksident,accident,Crash reported,50,Roadways - Physical,188130,FTO,Crash reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,8e0cb8ae87fb4a18370484e43d6388d2,local_news_physical_safety_albania_caption_topic_threshold_mapping__8e0cb8ae87fb4a18370484e43d6388d2
trafikimit të qenieve njerëzore,human trafficking,Incident involving human trafficking reported,7,Immigration Issues,188119,ForeignMinistry,Incident involving human trafficking reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,49a7e186c5ba2b60e161e5cb0de2a2ad,local_news_physical_safety_albania_caption_topic_threshold_mapping__49a7e186c5ba2b60e161e5cb0de2a2ad
refugjatët,refugees,Incident involving migrants reported,9,Immigration Issues,188119,Organization,Incident involving migrants reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_albania_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
emigrantët,migrants,Incident involving migrants reported,9,Immigration Issues,188119,Shipping,Incident involving migrants reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_albania_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
emigrantët,immigrants,Incident involving migrants reported,9,Immigration Issues,188119,Consulates,Incident involving migrants reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,5f24999a4d4d358500a34e80775eee4e,local_news_physical_safety_albania_caption_topic_threshold_mapping__5f24999a4d4d358500a34e80775eee4e
roja bregdetare,coastguard,Incident involving coast guard reported,12,Fires & Collapses,188118,Organization,Incident involving coast guard reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,5eafea06b4c1638475ca20d22d249fba,local_news_physical_safety_albania_caption_topic_threshold_mapping__5eafea06b4c1638475ca20d22d249fba
roja bregdetare,coast guard,Incident involving coast guard reported,12,Fires & Collapses,188118,Pipeline,Incident involving coast guard reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,5eafea06b4c1638475ca20d22d249fba,local_news_physical_safety_albania_caption_topic_threshold_mapping__5eafea06b4c1638475ca20d22d249fba
narkotikëve,narcotics,Incident involving narcotics reported,7,Crime - Narcotics,188109,Shipping,Incident involving narcotics reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_albania_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
marihuanë,marijuana,Incident involving narcotics reported,7,Crime - Narcotics,188109,Wells,Incident involving narcotics reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_albania_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
kokainë,cocaine,Incident involving narcotics reported,7,Crime - Narcotics,188109,Keyphrase,Incident involving narcotics reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_albania_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
heroinë,heroin,Incident involving narcotics reported,7,Crime - Narcotics,188109,space,Incident involving narcotics reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_albania_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
droga,drugs,Incident involving narcotics reported,7,Crime - Narcotics,188109,Wells,Incident involving narcotics reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,9de9fc9603df37527fcb004ea02f879a,local_news_physical_safety_albania_caption_topic_threshold_mapping__9de9fc9603df37527fcb004ea02f879a
gjykata,court,Court proceedings reported,2,Crime - Courts & Legal Action,188110,Refinery,Court proceedings reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_albania_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
gjykatë,court,Court proceedings reported,2,Crime - Courts & Legal Action,188110,News,Court proceedings reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_albania_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
gjyqtar,judge,Court proceedings reported,2,Crime - Courts & Legal Action,188110,IndustryTerm,Court proceedings reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_albania_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
prokuror,prosecutor,Court proceedings reported,2,Crime - Courts & Legal Action,188110,Keyphrase,Court proceedings reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_albania_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
procedurat penale,criminal proceedings,Court proceedings reported,2,Crime - Courts & Legal Action,188110,News,Court proceedings reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,d4e98b031a0ac6617de9b9de687ac979,local_news_physical_safety_albania_caption_topic_threshold_mapping__d4e98b031a0ac6617de9b9de687ac979
grua amerikane,american woman,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,AAEntity,Incident involving US national reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_albania_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
burrë amerikan,american man,Incident involving US national reported,1,FVEY/NATO Military and Diplomatic Assets,188262,Media,Incident involving US national reported,,local_news_physical_safety_albania_caption_topic_threshold_mapping,e2aa6d9f1684b717e419d10dc5aae50c,local_news_physical_safety_albania_caption_topic_threshold_mapping__e2aa6d9f1684b717e419d10dc5aae50c
